Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
China Times,1310399,2018-04-25 18:48:01 SGT,Link,903,355,95,7,45,177,22,417,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155901500782479,希望在警政署長指揮下能真的成功壓制這些抗議民眾...(#媚娘) #反軍人年改 #八百壯士 #立院,http://www.chinatimes.com/realtimenews/20180425003724-260402,,警政署長坐鎮指揮所 下令闖立院一律逮捕,,,,2021.0
China Times,1310268,2018-04-25 08:00:01 SGT,Link,1020,90,140,0,26,243,6,277,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155900599957479,教育部要不要乾脆改名叫「卡管部」？ #陳焜元 #吳茂昆 #柯林吐司,http://www.chinatimes.com/newspapers/20180425000546-260118,,赴陸兼職、涉盜專利 吳茂昆爭議多！新聞透視－新教長之亂 陳焜元別裝啞,,,,1802.0
China Times,1310268,2018-04-25 07:00:01 SGT,Link,1543,37,26,5,60,37,0,1,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155899801182479,全世界總共有8國擁有18艘現役航母，作為大陸首艘自製航母，它到底排在世界航母之列的何處呢？ #航空母艦 #柯林吐司,http://www.chinatimes.com/realtimenews/20180424004473-260417,,陸首艘自製航艦002型在世界航母隊伍中排哪裡？,,,,1709.0
China Times,1310489,2018-04-26 11:24:00 SGT,Link,646,150,65,4,32,169,13,539,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155903223622479,明日復明日，明日何其多，「教長」待明日，萬事成蹉跎！(#柯林吐司) #林騰蛟 #教育部 #管中閔,http://www.chinatimes.com/realtimenews/20180426001489-260405,,教部決定不聘管中閔了？林騰蛟：部長說「明天」,,,,1618.0
China Times,1310399,2018-04-25 11:01:00 SGT,Live Video Complete,579,217,55,64,2,0,602,4,0,original,33603,37403,0,https://www.facebook.com/CTfans/posts/10155900905347479,「任務結束 一路好走」國道兩員警執勤遭撞亡，今移靈南市殯儀館，警出動32台紅斑馬警車、150多位員警行禮相送 【天倫夢碎！來不及為太太慶生 郭振雄命喪國道】 https://goo.gl/ZqZ2Fn:=:http://tube.chinatimes.com/20180423003463-261416 【國道2警殉職 老父痛心斥兒：你這個白痴！】 https://goo.gl/NocRzS:=:http://www.chinatimes.com/realtimenews/20180423001238-260402 【2國道警執勤遭撞亡 內政部長葉俊榮：適用因公殉職】 https://goo.gl/z3vqr4:=:http://www.chinatimes.com/realtimenews/20180424001658-260402,https://www.facebook.com/CTfans/videos/10155900905347479/,,,,,,1523.0
China Times,1310399,2018-04-26 08:15:00 SGT,Link,1044,130,44,11,16,86,8,69,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155902961507479,前國民黨主席洪秀柱25日深夜到立法院前關心「八百壯士」，並在警力人牆前靜坐約1小時，並慰問執勤員警... #洪秀柱 #八百壯士 #潔西卡,http://www.chinatimes.com/realtimenews/20180426001053-260407,,洪秀柱關切「八百壯士」安全 員警：被打的是我們,,,,1408.0
China Times,1310489,2018-04-26 13:24:00 SGT,Link,1017,48,48,3,12,132,20,126,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155903401337479,「我算是對民進黨也死心了，那麼多的國事還有法律需要去改進和推動，但這些人只想要鬥爭」 #民進黨 蔡英文 Tsai Ing-wen #柯林吐司,http://www.chinatimes.com/realtimenews/20180426001219-260407,,對民進黨死心？他曝真心話遭網友潑冷水,,,,1406.0
China Times,1310489,2018-04-26 17:12:00 SGT,Native Video,1081,28,87,18,3,152,0,1,0,original,59023,62002,0,https://www.facebook.com/CTfans/posts/1943608695722900,為什麼小編默默就看完了 🤔 (#正編) 延伸閱讀： 更多警察｜千鈞一髮救輕生老翁 https://goo.gl/79wruq:=:http://tube.chinatimes.com/20180425002417-261410 更多手相｜想脫魯全看「這條」線 https://goo.gl/kL77be:=:http://tube.chinatimes.com/20180425001493-261410 更多影音就在→http://tube.chinatimes.com/ 臺北波麗士,https://www.facebook.com/CTfans/videos/1943608695722900/,,詐騙車手領十五萬 警察秒現身讓車手嚇傻,,,,1370.0
China Times,1310399,2018-04-26 08:00:01 SGT,Link,944,115,12,4,130,114,20,30,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155902939587479,我只覺得在這種情況下還想看動漫，智商是不是有點...知不知道你爸媽花多少錢要救你啊~~(#柯林吐司) #孫安佐 #狄鶯,http://www.chinatimes.com/realtimenews/20180426001065-260408,,孫安佐不想媽媽想動漫 心理醫師分析...,,,,1369.0
China Times,1310489,2018-04-26 16:00:01 SGT,Link,1102,66,6,46,13,1,63,0,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155903563372479,柯以柔今晨突開直播抒發心情，說到崩潰痛哭，但抒發完後立刻po文振作，讓人心疼不已 (#正編) 更多娛樂新聞就在👉http://www.chinatimes.com/star/,http://www.chinatimes.com/realtimenews/20180426002602-260404,,打離婚官司爭三子女 柯以柔扛這數字開銷淚崩：笑不出來,,,,1297.0
China Times,1310489,2018-04-26 09:24:00 SGT,Link,1005,53,18,8,35,136,0,0,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155903075147479,現場警方鑑定結果出爐，判定「瑪莎拉蒂是肇事主因」~~(#柯林吐司) #軍卡撞破瑪莎拉蒂,http://www.chinatimes.com/realtimenews/20180426001355-260402,,軍卡撞破瑪莎拉蒂恐賠上百萬 肇責卻大逆轉,,,,1255.0
China Times,1310399,2018-04-25 16:12:00 SGT,Native Video,413,35,559,2,191,2,40,0,0,original,43439,58757,0,https://www.facebook.com/CTfans/posts/10155901218617479,太可怕了！大家一定要注意喔～(#媚娘) #肝臟衰竭 #感冒藥 #乙醯氨酚,https://www.facebook.com/CTfans/videos/10155901218617479/,,感冒藥混著吃！　27歲研究生肝臟衰竭「就醫僅7天」身亡,,,,1242.0
China Times,1310489,2018-04-26 23:24:00 SGT,Link,878,52,21,4,18,155,4,66,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155904115227479,黃暐瀚預言「這樣的做人做事，不是台灣民眾喜歡的道理，下次再選立委，吳思瑤恐怕是要苦戰了。」 (#正編) 更多政治新聞就在👉http://www.chinatimes.com/politic/,http://www.chinatimes.com/realtimenews/20180426004314-260407,,吳思瑤這樣做人做事 黃暐瀚：台灣民眾不喜歡,,,,1198.0
China Times,1310399,2018-04-25 21:24:00 SGT,Link,1052,3,1,21,7,1,0,0,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155901413487479,恭喜夫妻倆迎得兩位小千金~~😍😍 #熊黛林 #雙胞胎女兒,http://www.chinatimes.com/realtimenews/20180425003457-260404,,證實產下雙胞胎女兒！熊黛林一家四口全家福曝光,,,,1085.0
China Times,1310399,2018-04-25 11:48:00 SGT,Link,609,58,39,1,14,202,6,141,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155900982667479,有這個「神人」掌管台灣教育，未來小孩若被唸，只要拿出「部長嘉言錄」回嗆... #蔡英文 #賴清德 #黃創夏 #柯林吐司,http://www.chinatimes.com/realtimenews/20180425001556-260407,,蔡英文、賴清德都輸他 黃創夏諷他「神人」降臨！,,,,1070.0
China Times,1310489,2018-04-26 09:36:00 SGT,Link,389,74,18,1,13,105,8,451,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155903043282479,唉...讓這些人來掌管國家教育方針真的妥當嗎？(#柯林吐司) #卡管爭議 #吳茂昆 #教育部,http://www.chinatimes.com/realtimenews/20180425004666-260405,,管案第二次跨部會小組會議結果 吳茂昆10字打發,,,,1059.0
China Times,1310489,2018-04-26 10:00:01 SGT,Link,763,109,47,3,16,49,16,54,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155903117467479,林尤超投書論壇，他直言這兩件事關乎國家經濟發展，馬該堅持卻沒堅持，又因軟弱被民粹逼退 馬英九 蔡英文 Tsai Ing-wen #柯林吐司,http://www.chinatimes.com/realtimenews/20180426001187-260407,,馬英九執政末期兩件大事 挫垮國民黨,,,,1057.0
China Times,1310489,2018-04-26 13:36:00 SGT,Link,727,90,24,7,34,94,3,50,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155903239382479,分析指出，這是美軍近來針對大陸遼寧艦逆時針繞台、轟-6繞島巡航的回應... #轟6繞台 #美B52轟炸機 #柯林吐司,http://www.chinatimes.com/newspapers/20180426000123-260301,,反擊轟-6繞台 美B-52飛近廣東,,,,1029.0
China Times,1310399,2018-04-25 13:00:01 SGT,Link,764,95,27,9,34,68,3,3,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155901077152479,解放軍軍演傳達的信息十分清晰明確，如果「台獨」勢力繼續恣意妄為，將進一步採取行動 #國台辦 #解放軍軍演 #柯林吐司,http://www.chinatimes.com/realtimenews/20180425001816-260409,,陸國台辦：若台獨恣意妄為 將進一步採取行動,,,,1003.0
China Times,1310399,2018-04-25 14:13:41 SGT,Link,808,15,35,1,42,58,2,2,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155901166167479,加油加太滿會導致油管破裂汽油流光？別再相信沒根據的事實了！（#柯林吐司) #汽油加滿 #加油,http://www.chinatimes.com/realtimenews/20180425002527-260405,,加油跳停就好！他分享慘痛經驗 噴了快1萬,,,,963.0
China Times,1310399,2018-04-25 12:50:00 SGT,Link,783,12,8,1,109,14,3,0,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155901075542479,最近郭董旗下上市公司股價都很疲軟，尤其是香港上市的4家公司，像改名的富智康從27.7港元跌到剩下1.3港元... #鴻海 #謝金河 #郭台銘 #柯林吐司,http://www.chinatimes.com/realtimenews/20180425001241-260410,,鴻海若守不住這價位 謝金河：郭董麻煩事恐不小,,,,930.0
China Times,1310489,2018-04-26 14:48:00 SGT,Link,729,73,7,18,1,16,6,6,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155903529052479,感謝各位弟兄的支持，現在還有很多弟兄在警察局，我們擇期再戰，這兩天活動先告一段落... #吳斯懷 #八百壯士 #柯林吐司,http://www.chinatimes.com/realtimenews/20180426002446-260407,,影》宣布活動暫告段落 八百壯士：不放棄警局弟兄 擇期再戰,,,,856.0
China Times,1310489,2018-04-26 15:12:00 SGT,Link,586,80,27,8,26,65,4,5,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155903554297479,這次會怎麼回應呢？ (#正編) 更多軍事新聞就在👉http://www.chinatimes.com/armament,http://www.chinatimes.com/realtimenews/20180426002790-260417,,又來了 中共空軍多款戰機繞臺巡航,,,,801.0
China Times,1310489,2018-04-26 14:24:00 SGT,Link,357,81,10,2,11,123,1,188,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155903453247479,針對國民黨立委李彥秀質詢國幣蔣中正頭像是否為威權象徵？所有「促進轉型正義委員會委員」被提名人全數舉手贊同。 #促轉條例 #洛杉基 #柯林吐司,http://www.chinatimes.com/realtimenews/20180426001718-260407,,國幣蔣公頭像威權象徵 洛杉基：獨派怎不說「他」也是,,,,773.0
China Times,1310399,2018-04-25 22:12:00 SGT,Link,580,13,20,3,12,113,0,3,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155901424407479,#有影 再玩啊!!活該😂😂 #手賤 #猴子 #逆襲,http://www.chinatimes.com/realtimenews/20180425003580-260405,,手賤的下場！惡男把猴子推下水 反遭「悟空」逆襲追咬,,,,744.0
China Times,1310399,2018-04-25 12:12:00 SGT,Link,583,50,6,2,19,63,9,7,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155900952442479,應該學學民進黨，換官員跟換值日生一樣，增加大官曝光度，營造好人才濟濟的假象... #國民黨 #民進黨 #柯林吐司,http://www.chinatimes.com/realtimenews/20180425001438-260407,,造成國民黨一敗塗地最大的戰犯是誰？網友說...,,,,739.0
China Times,1310489,2018-04-26 18:24:00 SGT,Link,169,200,23,2,9,51,3,254,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155903682137479,這是不是代表無論反年改怎麼做都沒辦法阻止了呢？ (#正編) 更多政治新聞就在👉http://www.chinatimes.com/politic/,http://www.chinatimes.com/realtimenews/20180426002959-260407,,蔡英文：年金改革會堅定不移的走下去,,,,711.0
China Times,1310399,2018-04-25 11:00:01 SGT,Link,525,23,5,2,12,99,2,27,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155900796737479,三個月後，除了呂秀蓮，其他市議員都會站到柯文哲身邊？(#柯林吐司) #唐湘龍 #柯文哲 柯文哲 蔡英文 Tsai Ing-wen,http://www.chinatimes.com/realtimenews/20180425001143-260407,,遲未表態禮不禮讓柯P 唐湘龍曝民進黨等的是...,,,,695.0
China Times,1310399,2018-04-25 17:56:19 SGT,Live Video Complete,362,190,40,22,20,4,9,15,0,original,10423,13533,0,https://www.facebook.com/CTfans/posts/10155901446292479,反年改抗爭濺血！八百壯士突襲立法院爆衝突，丟擲煙霧彈、噴撒辣椒水，多名警察記者受傷 【反軍改衝立院丟煙霧彈 驚傳有人意外斷手】 https://goo.gl/36LVFw:=:http://www.chinatimes.com/realtimenews/20180425003325-260402 【警政署長坐鎮指揮所 下令闖立院一律逮捕】 https://goo.gl/NBsmmY:=:http://www.chinatimes.com/realtimenews/20180425003724-260402,https://www.facebook.com/CTfans/videos/10155901446292479/,,,,,,662.0
China Times,1310489,2018-04-26 14:00:01 SGT,Link,650,4,2,4,0,0,0,0,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155903449837479,小戴加油~~GOGOGO~~(#柯林吐司) #羽球亞錦賽 戴資穎/ Tai Tzu Ying,http://www.chinatimes.com/realtimenews/20180426002147-260403,,羽球亞錦賽》戴資穎快意驅韓 明8強破「冰」！,,,,660.0
China Times,1310399,2018-04-25 20:24:00 SGT,Link,365,27,4,2,9,201,2,7,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155901344827479,被開罰了吧...😅😅(#媚娘) #陳亭妃 #本土劇 #巧遇 #NCC,http://www.chinatimes.com/realtimenews/20180425003286-260407,,初選失利 陳亭妃「巧遇」本土劇還被NCC打臉是置入,,,,617.0
China Times,1310399,2018-04-25 09:36:00 SGT,Link,382,21,10,1,8,4,80,77,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155900760322479,賴清德 院長你有看到嗎？這就是你所謂的做功德？(#柯林吐司) #疲勞駕駛 #撞死國道警 #大貨車司機,http://www.chinatimes.com/realtimenews/20180425001307-260402,,疲勞駕駛22天撞死2國道警 同業曝心聲：超時誰願意？,日前陸姓大貨車司機連開22天車，打瞌睡撞死2名國道警及1名司機，司機超時工作議題再度被搬上檯面檢視。有同業在臉書社團替陸姓司機抱不平，發文指出請問「肇事學長(陸男)今天肇事他願意嗎？今天超時工作他願意嗎？」針...,,,583.0
China Times,1310399,2018-04-25 09:00:01 SGT,Link,390,33,15,3,5,111,0,18,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155900680542479,勇哥你一直唱衰，真的不怕被關回去嗎？(#柯林吐司) #陳水扁 #民進黨 蔡英文 Tsai Ing-wen,http://www.chinatimes.com/realtimenews/20180425001104-260407,,為啥陳水扁唱衰民進黨年底選情？港媒直指這兩點,,,,575.0
China Times,1310489,2018-04-26 17:36:00 SGT,Link,384,66,37,2,4,23,2,39,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155903639202479,賴士葆：希望政府是一套標準，怎麼對帶太陽花就怎麼對待昨天的事件，遺憾看到蔡政府執政是雙重標準 (#正編) 更多政治新聞就在👉http://www.chinatimes.com/politic/,http://www.chinatimes.com/realtimenews/20180426002249-260407,,反年改民眾遭逮 藍委賴士葆：政府執政不能兩套標準,,,,557.0
China Times,1310489,2018-04-26 22:00:02 SGT,Link,459,13,1,3,48,4,21,1,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155903968262479,發生什麼事情了？！ 😱 (#正編) 更多娛樂新聞就在👉http://www.chinatimes.com/star/,http://www.chinatimes.com/realtimenews/20180426004207-260404,,小龍女吳卓林驚爆失蹤半年 落魄現身加拿大：我要找我爸…,,,,550.0
China Times,1310399,2018-04-25 09:48:00 SGT,Link,464,19,9,5,25,17,2,0,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155900752492479,聯合國高層官員警告，美俄關係已惡化到冷戰時期的程度，甚至可能遠比當時更糟... #美俄關係 #柯林吐司,http://www.chinatimes.com/realtimenews/20180425000015-260417,,冷戰2.0！美戰機在歐練兵 俄大練擊落,,,,541.0
China Times,1310489,2018-04-26 10:36:00 SGT,Link,460,5,24,1,38,3,7,1,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155903146537479,來了~~每年一定要潮到出水的梅雨季！(#柯林吐司) #梅雨季 #天氣預報,http://www.chinatimes.com/realtimenews/20180426001516-260405,,梅雨季來了 氣象局：第一道梅雨鋒面下周四報到,,,,539.0
China Times,1310399,2018-04-25 17:48:00 SGT,Link,301,50,7,2,63,7,84,9,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155901407347479,#有影 現場一片混亂..有人丟煙霧彈有人斷手..也有記者受傷流血😨😨(#媚娘) #反軍改 #八百壯士 #立法院,http://www.chinatimes.com/realtimenews/20180425003325-260402,,反軍改衝立院丟煙霧彈 驚傳有人意外斷手,,,,523.0
China Times,1310489,2018-04-26 13:00:00 SGT,Link,395,53,2,3,7,45,4,1,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155903396112479,魚翔拳為我聚能量~若不要再靠爸~~...我要男兒當自強~~魚！翔！拳！XDD 余祥銓Ken #柯林吐司,http://www.chinatimes.com/realtimenews/20180426001775-260404,,余祥銓嘆：我變了 痛改前非全都要謝謝「他」,,,,510.0
China Times,1310399,2018-04-25 14:51:00 SGT,Link,286,27,6,0,6,81,3,97,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155901200747479,國民黨立委黃昭順在內政委員會質詢時批評，立法院已經變成「鐵幕國會」，簡直就是回到戒嚴時期... #國會 #立法院 #葉俊榮 #柯林吐司,http://www.chinatimes.com/realtimenews/20180425002292-260407,,藍委批鐵幕國會 葉俊榮：我也不喜歡這樣,,,,506.0
China Times,1310268,2018-04-25 07:32:00 SGT,Link,402,17,20,2,13,32,1,2,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155900586617479,新北市「林口、淡水、三峽」因空屋破表，被外界譏諷為3大鬼城... #房價 #新北鬼城 #柯林吐司,http://www.chinatimes.com/realtimenews/20180425000005-260410,,在新北「鬼城」買房很恐怖？他不怕死 狂賺500萬,,,,489.0
China Times,1310399,2018-04-25 14:30:00 SGT,Link,317,34,22,1,16,83,6,8,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155901175542479,今年漢光演習國防部計劃徵用民間無人機，反凸顯陸軍在營、連級的無人機籌建上，多年缺乏實質作為... #漢光演習 #無人機 #柯林吐司,http://www.chinatimes.com/realtimenews/20180425002009-260417,,漢光演習徵用民間無人機 陸軍為何不自己買？,,,,487.0
China Times,1310399,2018-04-25 18:12:00 SGT,Link,375,11,8,2,22,36,0,0,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155901268572479,身為女孩子的 #媚娘，也覺得打一頓分手算了... #公主病 #付錢 #賞耳光,http://www.chinatimes.com/realtimenews/20180425001496-260402,,公主病賞耳光逼男友付錢 反挨連環巴掌KO在地,,,,454.0
China Times,1310399,2018-04-26 07:00:00 SGT,Link,238,5,57,4,92,1,52,1,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155902062652479,送抵急診時腹瀉了一天，病情就急轉直下，肚子鼓的如氣球一般大，進展到多重器官衰竭、敗血性休克... #綠膿桿菌 #柯林吐司,http://www.chinatimes.com/realtimenews/20180425004429-260418,,兇惡綠膿桿菌致死率高！1歲嬰38天開刀12次撿回一命,,,,450.0
China Times,1310399,2018-04-25 16:36:00 SGT,Native Video,289,44,52,6,5,50,0,0,0,original,17585,18626,0,https://www.facebook.com/CTfans/posts/10155901223462479,還記得這個馬拉松嗎！！！可以拿整隻雞的那個～(#媚娘) #烤雞馬 #虎尾馬拉松 #改名,https://www.facebook.com/CTfans/videos/10155901223462479/,,烤全雞當補給品　虎尾馬拉松暴紅正式改名「烤雞馬」！,,,,446.0
China Times,1310489,2018-04-26 15:00:01 SGT,Link,386,6,5,1,9,35,0,0,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155903531032479,東南亞海域近日再次聚集大批軍艦與戰機，其中泰國海軍唯一、也是當今全球最迷你的現役航空母艦查克里號... #航空母艦 #泰國海軍,http://www.chinatimes.com/realtimenews/20180426001582-260417,,全球最迷你現役航母 泰海軍查克里號與美聯合軍演,,,,442.0
China Times,1310399,2018-04-25 09:14:25 SGT,Live Video Complete,262,115,30,10,0,3,1,16,0,original,9686,10868,0,https://www.facebook.com/CTfans/posts/10155900740067479,軍人年改決戰開打！立法院今天舉行公聽會，與會名單包括民進黨團由召委推薦8人、國民黨團推薦5人，國民黨團推薦名單清一色都是八百壯士代表,https://www.facebook.com/CTfans/videos/10155900740067479/,,,,,,437.0
China Times,1310489,2018-04-26 17:48:00 SGT,Link,260,34,11,1,45,70,6,6,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155903726042479,民眾的心態該不會是，反正檢免費的芒果賺到，如果受傷還可以要求賠.......應該不會這麼壞吧？ (#正編) 更多社會新聞就在👉http://www.chinatimes.com/society/,http://www.chinatimes.com/realtimenews/20180426003443-260402,,台灣最美的風景？ 百人搶芒果失控 綠色隧道修樹撿芒果喊停,,,,433.0
China Times,1310399,2018-04-25 10:48:00 SGT,Link,185,94,13,2,10,94,4,15,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155900785212479,面對兩岸軍力日漸懸殊，國防部表示，不再談在戰場上殲滅敵軍，但務必要使敵人奪台任務失敗...(#柯林吐司) #兩岸軍事 #奪抬任務 #國防部,http://www.chinatimes.com/newspapers/20180425000084-260309,,國防部改戰勝定義：迫敵奪台失敗,,,,417.0
China Times,1310399,2018-04-25 10:17:12 SGT,Live Video Complete,219,103,36,24,1,1,2,24,0,original,9640,9783,0,https://www.facebook.com/CTfans/posts/10155900850782479,軍人年改決戰開打！立法院今天舉行公聽會，與會名單包括民進黨團由召委推薦8人、國民黨團推薦5人，國民黨團推薦名單清一色都是八百壯士代表,https://www.facebook.com/CTfans/videos/10155900850782479/,,,,,,410.0
China Times,1310399,2018-04-26 00:40:00 SGT,Link,268,7,9,2,9,106,0,0,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155901855862479,這名車主是被潛意識牽引到加油站的啦🤣🤣 #GOGORO #加油站,http://www.chinatimes.com/realtimenews/20180425004342-260405,,GOGORO哭慘！他買了機車還是這樣騎,,,,401.0
China Times,1310268,2018-04-25 00:20:00 SGT,Link,368,2,1,1,10,6,0,1,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155899694672479,最新消息指出，這棟豪宅的所有權最近做了轉讓，本月初從原本的主人謝家鈺轉成......(#正編) 更多娛樂新聞就在👉http://www.chinatimes.com/star/,http://www.chinatimes.com/realtimenews/20180424004373-260404,,謝賢悄脫手兒送3.2億豪宅 結局讓人想不到,,,,389.0
China Times,1310489,2018-04-26 11:48:00 SGT,Link,353,11,1,3,7,5,1,1,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155903255087479,孫安佐案若能圓滿落幕，最大功臣還是他的父母！(#柯林吐司) #狄鶯救子 #孫安佐 #狄鶯 #孫鵬,http://www.chinatimes.com/realtimenews/20180426001604-260404,,狄鶯救子》孫安佐可望全身而退 邱彰論斷關鍵在「此人」,,,,382.0
