Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
China Times,1310585,2018-04-27 09:48:00 SGT,Link,4235,235,242,20,78,564,3,16,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155905264507479,選民還是有腦袋的，不是你推西瓜就選西瓜 (#耳塞),http://www.chinatimes.com/realtimenews/20180427001214-260407,,賴清德不罩了綠營鐵票區玩完？台南市民希望換黨換人做民調高達...,,,,5393.0
China Times,1310585,2018-04-27 19:48:00 SGT,Link,2753,374,143,7,91,917,18,20,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155906029062479,余天對民進黨堪稱真心換絕情 (#正編) 更多政治新聞就在👉http://www.chinatimes.com/politic/,http://www.chinatimes.com/realtimenews/20180427003506-260404,,女兒初選落敗又爆唯一節目不保 余天苦笑揭「拍桌小英」內幕…,,,,4323.0
China Times,1310585,2018-04-27 22:12:00 SGT,Link,2421,299,164,4,126,353,30,447,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155906037497479,在以前，根本沒辦法想像這樣的事情會發生 (#正編) 更多社會新聞就在👉http://www.chinatimes.com/society/,http://www.chinatimes.com/realtimenews/20180427002532-260402,,如此軍紀！大頭兵打靶不甩五道命令 下場悲劇了,,,,3844.0
China Times,1310585,2018-04-27 23:48:05 SGT,Link,1769,234,318,1,60,242,36,826,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155906630492479,教團認為，這是政治力凌駕一切的結果，恐怕會導致台灣高教崩壞 (#正編) 更多生活新聞就在👉http://www.chinatimes.com/life/,http://www.chinatimes.com/realtimenews/20180427004485-260405,,管中閔案遭駁回 學者：教育部簍子捅大了,,,,3486.0
China Times,1310585,2018-04-27 23:00:01 SGT,Link,2047,244,204,4,38,114,18,667,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155906311197479,卡管變成拔管，後續這件事情還會繼續延燒？還是會漸漸平息？ (#正編) 更多生活新聞就在👉http://www.chinatimes.com/life/,http://www.chinatimes.com/realtimenews/20180427004388-260405,,點燃人民怒火 教育部堅持「拔管」 教授嗆：台大不服從！,,,,3336.0
China Times,1310585,2018-04-27 17:48:00 SGT,Link,1780,238,351,1,85,191,20,661,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155905926897479,現在想想，蔡政府上任以來還真的花了不少錢啊 😓 (#正編) 更多政治新聞就在👉http://www.chinatimes.com/politic/,http://www.chinatimes.com/realtimenews/20180427003286-260407,,蔡政府國庫花錢如流水 李富城超疑惑：有些是否掉進口袋了,,,,3327.0
China Times,1310585,2018-04-27 12:12:00 SGT,Link,2216,124,238,6,20,220,12,204,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155905497642479,好不容易卡到這部長的位置，下台你說說，部長我聽聽就好... (#耳塞) #教育部長,http://www.chinatimes.com/realtimenews/20180427001818-260407,,藍委公布吳茂昆違法侵權證據 要求立即下台,,,,3040.0
China Times,1310585,2018-04-27 19:00:02 SGT,Link,582,987,107,6,33,933,7,264,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155906026737479,總統蔡英文表示，希望在未設政治前提、對等的情形下，與大陸領導人習近平會面 (#正編) 更多政治新聞就在👉http://www.chinatimes.com/politic/,http://www.chinatimes.com/realtimenews/20180427003531-260407,,兩韓峰會啟示 蔡英文：願與對岸領導人見面,,,,2919.0
China Times,1310585,2018-04-27 23:36:00 SGT,Link,1273,245,215,2,25,193,9,530,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155906326442479,包正豪在臉書指出，光是吳部長自己身上所背的學術倫理爭議，貪汙指控，有點氣節的人都會對這些指控提告，讓自己得以清白。結果來句「我沒有做錯過事」的聖人自況，就彷彿清白如紙 (#正編) 更多政治新聞就在👉http://www.chinatimes.com/politic/,http://www.chinatimes.com/realtimenews/20180427004414-260407,,包正豪：教育部長吳茂昆有什麽臉去「拔管」,,,,2492.0
China Times,1310585,2018-04-27 20:38:20 SGT,Link,639,324,152,5,55,121,25,1090,0,,0,0,0,https://www.facebook.com/CTfans/posts/10155906233862479,管中閔確定無法就任台大校長 (#正編) 更多生活新聞就在👉http://www.chinatimes.com/life/,http://www.chinatimes.com/realtimenews/20180427004245-260405,,「拔管」成定局 教育部駁回管中閔台大校長資格 重新進行遴選,,,,2411.0
