Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
ETtoday新聞雲,3804239,2018-04-27 20:00:13 SGT,Link,18776,254,500,1105,52,3717,1,0,0,,0,0,0,https://www.facebook.com/ETtoday/posts/1891331127569709,::::老闆～～～忘記找錢了啦（#豬頭皮） 💬新社團開幕，小螺絲們來聊聊職場生活吧 👉 https://goo.gl/qpHPWP:=:https://www.facebook.com/groups/1046758808801857/,https://pets.ettoday.net/news/1158897?from=fb_et_news,,校犬模仿學生買東西！　天天咬樹葉到販賣部：我要買餅乾～ | ETtoday寵物雲,看久了無師自通？哥倫比亞一所校園中在5年前收留了一隻黑色的大狗Negro，除了擔任校狗看守校園之外，牠還有一項驚人的特技，那就是會跟著學生到販賣部，用「以物易物」的方式，叼著幾片精心挑選的樹葉來換餅乾！超強的...,,,24405.0
ETtoday新聞雲,3802980,2018-04-27 02:40:00 SGT,Native Video,13649,359,1329,1142,4,15,3,0,0,original,142520,169851,0,https://www.facebook.com/ETtoday/posts/1890106431025512,舉手之勞，就能為社會增添許多溫暖~(#Didilie 謝謝你們) 羅東高中5學生「護送老人」過馬路　她分享正能量讚：教育成功 https://www.ettoday.net/news/20180426/1158177.htm?from=fb_et_news,https://www.facebook.com/ETtoday/videos/1890106351025520/,,見老太太一拐一拐過馬路　羅東高中5學生暖心護送,,,,16501.0
ETtoday新聞雲,3804239,2018-04-27 11:24:39 SGT,Link,13218,407,303,225,146,889,3,4,0,,0,0,0,https://www.facebook.com/ETtoday/posts/1890761564293332,分享好吃的平壤冷麵！兩人手牽手，心連心👬 (#01J) ↗下載ETtoday新聞雲App，讓你一秒變哏王 http://goo.gl/sJmzjp:=:https://www.ettoday.net/events/ad-source/app/redirect.php?utm_source=et_fb&utm_medium=fb_article_auto_redirect&utm_campaign=fb_article_auto_redirect,https://www.ettoday.net/news/20180427/1158500.htm?from=fb_et_news,,徒步200公尺跨南方！金正恩「送禮」給文在寅：我帶了好吃平壤冷麵 | ETtoday新聞雲,北韓領導人金正恩27日前往南北韓之間唯一接點板門店（판문점）與南韓總統文在寅會晤，他與文在寅有說有笑，隨後兩人手牽手一起通過軍事分界線，前往南韓側「和平之家」會談。正式會談前，金正恩與文在寅寒暄時提及，....,,,15195.0
ETtoday新聞雲,3804239,2018-04-27 10:28:00 SGT,Link,8995,198,183,459,39,839,0,0,0,,0,0,0,https://www.facebook.com/ETtoday/posts/1890718607630961,是超級名模生死鬥的 Nyle DiMarco 呀！！！ (#01J) ●下載新聞雲App，讓你成為話題王：http://goo.gl/sJmzjp:=:https://www.ettoday.net/events/ad-source/app/redirect.php?utm_source=et_fb&utm_medium=fb_article_auto_redirect&utm_campaign=fb_article_auto_redirect,https://www.ettoday.net/dalemon/post/35213?from=fb_et_news,,「照片裡是你嗎？」男神粉專問本尊　一張偷拍照讓女粉好害羞 | 鍵盤大檸檬,據說在紐約地鐵要遇到名人不難，但如何偷拍他們才是最大的挑戰。一名巴西柔道訓練師Loiba Maria，上週搭乘地鐵前往曼哈頓時，發現對面坐了一個擁有盛世美顏的男子！！Loiba心想，看看他的打扮，來頭肯定不小！於是打好如.....,,,10713.0
ETtoday新聞雲,3804239,2018-04-27 21:00:01 SGT,Link,2357,534,329,11,153,15,315,5980,0,,0,0,0,https://www.facebook.com/ETtoday/posts/1891366447566177,？？？？這種話完全聽不下去😤😤😤（#豬頭皮） 💬新社團開幕，小螺絲們來聊聊職場生活吧 👉 https://goo.gl/qpHPWP:=:https://www.facebook.com/groups/1046758808801857/,https://www.ettoday.net/news/20180427/1158903.htm?from=fb_et_news,,愛貓送洗慘死！水槽「拉尾灌水」畫面曝光　店家：送你1隻類似的 | ETtoday新聞雲,新竹一名飼主將愛貓送往寵物美容院洗澡，但早上送去，下午卻接到電話說「貓死掉了」，氣得他質問店家。不料，對方竟回「我們也會再送你一隻差不多的貓」，讓飼主完全無法接受。,,,9694.0
ETtoday新聞雲,3804239,2018-04-27 13:27:00 SGT,Link,5257,333,146,12,927,25,2137,547,0,,0,0,0,https://www.facebook.com/ETtoday/posts/1890850874284401,我的老天爺啊，怎麼會這樣😰 (#01J) 👉快下載新聞雲App掌握大小事 http://goo.gl/sJmzjp:=:https://www.ettoday.net/events/ad-source/app/redirect.php?utm_source=et_fb&utm_medium=fb_article_auto_redirect&utm_campaign=fb_article_auto_redirect👈,https://pets.ettoday.net/news/1158411?from=fb_et_news,,比特犬闖屋撕咬！女飼主哭喊「牠在啃我的貓咪」慘成血腥肉醬 | ETtoday寵物雲,比特犬（Pit bull）非常凶猛，但是誰也想不到竟然會發生這種慘事！美國紐澤西洲一名婦女家遭到隔壁鄰居飼養的比特犬失控闖入，竟然直接衝去啃食她的愛貓，她坐在輪椅上無法阻止狗狗獵殺的畫面，只能眼睜睜看著悲劇發生....,,,9384.0
ETtoday新聞雲,3804239,2018-04-27 11:02:00 SGT,Link,6505,1428,440,76,9,309,1,1,0,,0,0,0,https://www.facebook.com/ETtoday/posts/1890735477629274,超級考驗顏值耶！人家是網帥，你可能只是呆😂 (#01J) ●下載新聞雲App，讓你成為話題王：http://goo.gl/sJmzjp:=:https://www.ettoday.net/events/ad-source/app/redirect.php?utm_source=et_fb&utm_medium=fb_article_auto_redirect&utm_campaign=fb_article_auto_redirect,https://fashion.ettoday.net/news/1156462?from=fb_et_news,,快叫懶惰男友剪「阿呆頭」　變歐巴網帥只需要3分鐘 | ET Fashion,夏天即將到來，怕熱的男人們肯定都頂不住一顆厚重的髮型，建議可以學南韓網帥換上「阿呆頭」！整體超短，加上齊瀏海，起床3分鐘就能出門，超適合懶惰的男人們！,,,8769.0
ETtoday新聞雲,3804239,2018-04-27 10:26:00 SGT,Native Video,1911,868,812,6,282,7,74,3064,0,original,262798,294019,0,https://www.facebook.com/ETtoday/posts/1890687280967427,太可怕了吧！真是太變態了😱 (#01J) 租屋小隻女出門上班！被鄰居拖去性侵　門口掙扎慘剩一隻鞋 https://www.ettoday.net/news/20180426/1157655.htm?from=fb_et_news,https://www.facebook.com/ETtoday/videos/1890687220967433/,,租屋小隻女出門上班！被鄰居拖去性侵　門口掙扎慘剩一隻鞋,,,,7024.0
ETtoday新聞雲,3802980,2018-04-27 08:34:19 SGT,Link,6393,104,87,21,234,153,1,1,0,,0,0,0,https://www.facebook.com/ETtoday/posts/1890634384306050,#插播 握手了！（#POA）,https://www.ettoday.net/news/20180427/1158439.htm?from=fb_et_news,,快訊／金正恩與文在寅「世紀握手」！兩人掛滿笑容、停下來合影 | ETtoday新聞雲,南韓總統文在寅與北韓領導人金正恩27日「世紀握手」，全球都等著看南北韓領導人這一刻表現，兩人滿臉有說有笑，也都掛滿笑容，並停下來讓媒體合影，隨即手牽手踏上紅毯前往會面場地！,,,6994.0
ETtoday新聞雲,3804239,2018-04-27 14:16:00 SGT,Link,5843,319,77,9,234,418,6,46,0,,0,0,0,https://www.facebook.com/ETtoday/posts/1890912140944941,辜負了美國第一線的執法人員！？ (#01J) 👉快下載新聞雲App掌握大小事 http://goo.gl/sJmzjp:=:https://www.ettoday.net/events/ad-source/app/redirect.php?utm_source=et_fb&utm_medium=fb_article_auto_redirect&utm_campaign=fb_article_auto_redirect👈,https://star.ettoday.net/news/1158676?from=fb_et_news,,孫安佐用ARD脫罪「美警長爆氣拍桌」！　怒：要公布更多武力證據 | ETtoday星光雲,"孫安佐（An Tso Sun）25日出庭時露面，做出令人傻眼的舉動，簽字放棄預審，律師凱勒（RobertKeller）考慮提出「加速復原處置」（Accelerated RehabilitativeDisposition, ARD）要求，但警長奇伍德激動表達反對，並表示會出示手中掌握的證據...",,,6952.0
