Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
ETtoday新聞雲,3802980,2018-04-26 09:00:01 SGT,Link,24303,185,514,2673,56,11,1267,5,0,,0,0,0,https://www.facebook.com/ETtoday/posts/1888853124484176,阿伯好暖好暖好暖😍😍😍😍（#丹利老爹） 💬新社團開幕，小螺絲們來聊聊職場生活吧 👉 https://goo.gl/qpHPWP:=:https://www.facebook.com/groups/1046758808801857/,https://www.ettoday.net/news/20180426/1156978.htm?from=fb_et_news,,狂追女大生還錢包！工人阿伯歉：我手很髒妳擦一下捏　4萬人心疼 | ETtoday新聞雲,一名在屏東唸書的女網友，24日她下課去買飲料，要拿錢時卻發現錢包不見了，正當她迴轉準備要騎回去找皮包時，一位像在做工地的阿伯撿到她的錢包，一路追過來，他騎到她身邊說「妳的錢包掉了捏」，但下一句卻讓原PO超.....,,,29014.0
ETtoday新聞雲,3801650,2018-04-25 10:24:00 SGT,Link,25059,798,376,694,37,298,2,6,0,,0,0,0,https://www.facebook.com/ETtoday/posts/1886743968028425,公平跟正義都回來了！(#Ann) 👉快下載新聞雲App掌握大小事👈 http://goo.gl/sJmzjp:=:https://www.ettoday.net/events/ad-source/app/redirect.php?utm_source=et_fb&utm_medium=fb_article_auto_redirect&utm_campaign=fb_article_auto_redirect,https://www.ettoday.net/news/20180425/1156964.htm?from=fb_et_news,,毒販拒捕遭斃免國賠　法官：警合理用槍！無法期待分毫不差擊中輪胎 | ETtoday新聞雲,毒販洪健修拒捕、開車衝撞，遭台中市霧峰警分局員警擊斃，洪母和女兒表示，「痛失愛子及父親，天天以淚洗面」，控告警方要求國賠680萬元。但法官認為，警方合理使用槍械，「對此於瞬間發生的動態變化，縱使警員為受過...,,,27270.0
ETtoday新聞雲,3801650,2018-04-25 19:48:00 SGT,Link,7213,405,1030,103,118,3,4218,4922,0,,0,0,0,https://www.facebook.com/ETtoday/posts/1888125041223651,為什麼要這麼惡劣啦😢😢😢（#丹利老爹） 💣揭發你的未爆彈💥新聞爆料社團 👉 https://goo.gl/zQ9bKo:=:https://www.facebook.com/groups/102734326966151/?fref=ts,https://pets.ettoday.net/news/1157268?from=fb_et_news,,主人不要牠！高雄浪浪「天天撿花」送農友　卻遭人砸石斷腿 | ETtoday寵物雲,「妳又咬什麼送我了？」高雄橋頭這隻米克斯狗狗「花媽」叼著一片椰子樹皮，乖巧地遞給常常常餵食照顧牠的農友蔡淑芬，讓人感動不已。然而，善解人意的花媽先前遭人打斷腿，直至近日尚未痊癒，又被用石頭打傷，讓蔡淑...,,,18012.0
ETtoday新聞雲,3801650,2018-04-25 20:12:00 SGT,Link,8785,5180,2318,38,229,671,3,1,0,,0,0,0,https://www.facebook.com/ETtoday/posts/1888097151226440,還是減肥門診都是這樣治療？！！（#丹利老爹） ●下載新聞雲App，讓你成為話題王 http://goo.gl/sJmzjp:=:https://www.ettoday.net/events/ad-source/app/redirect.php?utm_source=et_fb&utm_medium=fb_article_auto_redirect&utm_campaign=fb_article_auto_redirect,https://fashion.ettoday.net/news/1156642?from=fb_et_news,,每天被說「你瘦了」，減肥就會成功？心理學家證實：是真的 | ET Fashion,日本一個深夜節目「summers的神疑問」，他們最近做了一項實驗，如果每天對想減肥的人說：「你瘦了？」，會不會真的有減肥效果，聽起來很荒謬，卻是有心理學依據的。,,,17225.0
ETtoday新聞雲,3801650,2018-04-25 17:12:00 SGT,Link,10458,324,253,209,424,1781,10,0,0,,0,0,0,https://www.facebook.com/ETtoday/posts/1887638607938961,孫子回家一趟，阿嬤當成在拜天公一樣！(#Ann 餓了) 👉上班族療癒聖品都在這裡！👈 http://goo.gl/sJmzjp:=:https://www.ettoday.net/events/ad-source/app/redirect.php?utm_source=et_fb&utm_medium=fb_article_auto_redirect&utm_campaign=fb_article_auto_redirect,https://www.ettoday.net/news/20180425/1157340.htm?from=fb_et_news,,奶奶覺得你餓！回老家驚見「16菜1湯」　他嘆：還有水果沒吃 | ETtoday新聞雲,常常有人說被長輩養的孩子都會「走樣」，有一名網友就分享他的親身經歷，近日回南部到長輩家吃飯，奶奶一晚就煮了16道菜1個湯，「還說吃完再回台北，怎麼可能吃的完」。其他網友看完紛紛問說，「平常需要我們幫你去看...,,,13459.0
ETtoday新聞雲,3802980,2018-04-26 08:40:00 SGT,Link,6131,780,668,6,658,15,176,4494,0,,0,0,0,https://www.facebook.com/ETtoday/posts/1888658834503605,那個男的跟野獸沒兩樣.....😨😨😨（#丹利老爹 女生根本沒有力氣反擊啊......） ●快下載新聞雲App掌握社會大小事 http://goo.gl/sJmzjp:=:https://www.ettoday.net/events/ad-source/app/redirect.php?utm_source=et_fb&utm_medium=fb_article_auto_redirect&utm_campaign=fb_article_auto_redirect,https://www.ettoday.net/news/20180426/1157655.htm?from=fb_et_news,,租屋小隻女出門上班！被鄰居拖去性侵　門口掙扎慘剩一隻鞋 | ETtoday新聞雲,對岸社群網上近日瘋傳一段監視器畫面，可以見到一名身材嬌小的女子正要出門上班，沒想到卻遭隔壁鄰居襲擊，意圖將她拖進房內性侵。當下女子雖奮力抵抗，連衣服都被扯破，但仍被拖進屋內，只剩下一隻鞋子掉落在門外。...,,,12928.0
ETtoday新聞雲,3801650,2018-04-26 06:40:00 SGT,Link,3982,987,660,16,283,85,94,6655,0,,0,0,0,https://www.facebook.com/ETtoday/posts/1888620691174086,兒童醫院超無辜....就剛好在立法院對面😶😶😶（#丹利老爹） 💬新社團開幕，小螺絲們來聊聊職場生活吧 👉 https://goo.gl/qpHPWP:=:https://www.facebook.com/groups/1046758808801857/,https://www.ettoday.net/news/20180426/1157641.htm?from=fb_et_news,,反年改佔領兒童醫院！打卡拍照亂抽病歷　台大醫師怒了 | ETtoday新聞雲,反年改團體「八百壯士」號召退休軍警上街抗議，不僅進攻立法院，痛毆警員和媒體記者，還包圍台大兒童醫院，與守在醫院門口的警方爆發衝突。台大醫師施景中25日晚間發文，表示反年改人士闖進院內打卡拍照吹冷氣，還在....,,,12762.0
ETtoday新聞雲,3802980,2018-04-26 17:12:00 SGT,Link,6737,998,371,18,235,524,50,3675,0,,0,0,0,https://www.facebook.com/ETtoday/posts/1889721017730720,同學們在準備考試耶！😠😠😠 (#史蒂芬周) 💣揭發你的未爆彈 💥新聞爆料社團 👉 https://goo.gl/zQ9bKo:=:https://www.facebook.com/groups/102734326966151/?fref=ts,https://www.ettoday.net/news/20180426/1157897.htm?from=fb_et_news,,成功高中學生嗆太吵！遭八百壯士「死亡威脅」：想被打死是不是？ | ETtoday新聞雲,反年改「八百壯士」今（26）日繞著立法院四周遊行，不斷高舉旗呼口號，被成功高中高三生嗆聲「我們在期中考」，他們也迎戰反嗆「想被打死是不是」，爆發口角爭執。成功高中秘書郭佩菁接受《ETtoday新聞雲》採訪時表示，...,,,12608.0
ETtoday新聞雲,3802980,2018-04-26 18:24:00 SGT,Link,6386,249,427,48,422,4,4788,21,0,,0,0,0,https://www.facebook.com/ETtoday/posts/1889778611058294,孩子白天「獨居」的狀況至少半年了，真的很令人鼻酸...😢😢😢 (#史蒂芬周) 👉快下載新聞雲App掌握大小事 http://goo.gl/sJmzjp:=:https://www.ettoday.net/events/ad-source/app/redirect.php?utm_source=et_fb&utm_medium=fb_article_auto_redirect&utm_campaign=fb_article_auto_redirect👈,https://www.ettoday.net/news/20180426/1158125.htm?from=fb_et_news,,彰化4歲女童白天獨居「緊緊抱著手機」　只為了等阿公電話 | ETtoday新聞雲,一名4歲女童和阿公相依為命，但阿公白天得早起到台中打零工賺錢，晚上才能回家，當她留在家裡時，時時刻刻都緊緊抱著手機，只為了等待阿公打電話給她，這一畫面讓人紅了眼眶。而彰化縣議員賴清美進行弱勢關懷時，更.....,,,12345.0
ETtoday新聞雲,3801650,2018-04-25 09:08:46 SGT,Link,11009,211,122,34,303,430,6,15,0,,0,0,0,https://www.facebook.com/ETtoday/posts/1886664564703032,左邊一個嗯嘛，右邊一個嗯嘛，嘴巴一個嗯嘛~~~ (#Ann) 📸你怎麼把我拍得這麼醜？！上傳手殘醜照 https://events.ettoday.net/activity/picture,https://star.ettoday.net/news/1156971?from=fb_et_news,,目擊！瑤瑤、以綸喇舌一路親　「邊吸邊伸進衣服」餐廳燃慾火 | ETtoday星光雲,藝人瑤瑤和金陽分手後，與SpeXial前成員以綸疑似擦出愛火，兩人被目擊在南韓首爾東大門手牽手，卻始終不承認，一被追問就喊救命，但其實私底下小倆口打得火熱，搭車、吃飯又親又摸，甚至忘情在公開場合吸男方脖子，各.....,,,12130.0
